Header
7,1
7,2
3,3
9,4
2,5
4,6
5,7
19,8
3,9
1,0
7,1
12,2
3,3
5,4
3,5
4,6
5,7
19,8
3,9
1,0
7,1
7,2
3,3
9,4
2,5
4,6
5,7
6,8
3,9
1,0
6,9
2,5
3,5
4,6
3,5
1,0
3,9
19,8
3,9
19,8
9,4
7,1
5,7
5,7
3,3
2,5
7,1
1,0
1,0
12,2
7,2
5,7
19,8
12,2
1,0
7,1
7,2
4,6
3,3
3,3
5,7
3,3
3,3
9,4
4,6
4,6
4,6
9,4
3,9
7,1
2,5
1,0
3,9
3,5
7,2
19,8
12,2
1,0
1,0
7,1
5,7
4,6
7,3
7,2
7,1
5,7
9,4
4,6
3,3
7,1
3,3
3,9
7,1
5,7
4,6
19,8
9,4
3,3
6,1
9,4
1,0
3,5
3,3
4,6
3,9
4,6
7,1
5,7
2,5
9,4
9,4
5,7
7,2
19,8
12,2
7,2
2,5
5,7
3,9
2,5
9,4
19,8
19,8
9,4
3,9
1,0
19,8
3,9
19,8
1,0
6,1
12,2
8,3
9,4
2,5
4,6
5,7
3,8
11,9
1,0
6,1
12,2
3,3
9,4
2,5
4,6
5,7
6,8
18,9
1,0
6,1
12,2
8,3
19,4
2,5
4,6
0,7
3,8
18,9
1,0
18,9
9,5
2,5
4,6
2,5
1,0
18,9
6,8
18,9
3,8
9,4
6,1
11,7
18,7
3,3
2,5
6,1
1,0
1,0
12,2
12,2
5,7
6,8
6,2
1,0
6,1
3,2
4,6
8,3
8,3
5,7
8,3
8,3
9,4
4,6
4,6
4,6
9,4
18,9
6,1
2,5
1,0
18,9
2,5
8,2
3,8
6,2
1,0
1,0
6,1
5,7
4,6
8,3
12,2
6,1
0,7
9,4
4,6
8,3
6,1
8,3
18,9
6,1
5,7
4,6
6,8
9,4
8,3
6,1
5,4
1,0
2,5
8,3
4,6
18,9
4,6
6,1
5,7
2,5
9,4
14,4
5,7
12,2
6,8
12,2
12,2
2,5
5,7
11,9
15,5
9,4
3,8
6,8
5,4
11,9
1,0
3,8
18,9
6,8
1,0
6,1
12,2
8,3
9,4
2,5
4,6
5,7
4,8
3,9
1,0
6,1
12,2
8,3
9,4
2,5
1,6
5,7
19,8
3,9
1,0
6,1
15,2
8,3
9,4
15,5
4,6
5,7
6,8
3,9
1,0
3,9
2,5
2,5
4,6
2,5
1,0
3,9
3,8
3,9
3,8
9,4
6,1
5,7
5,7
8,3
2,5
6,1
1,0
1,0
12,2
15,2
5,7
18,8
15,2
1,0
7,1
12,2
4,6
8,3
8,3
5,7
8,3
8,3
9,4
4,6
4,6
4,6
9,4
3,9
6,1
2,5
1,0
3,9
2,5
15,2
6,8
15,2
1,0
1,0
6,1
5,7
4,6
8,3
5,2
6,1
5,7
9,4
4,6
8,3
6,1
8,3
3,9
6,1
5,7
4,6
6,8
9,4
8,3
6,1
9,4
1,0
2,5
8,3
4,6
3,9
4,6
6,1
5,7
2,5
9,4
9,4
5,7
15,2
18,8
5,2
12,2
2,5
5,7
3,9
15,5
9,4
18,8
3,8
9,4
3,9
1,0
6,8
3,9
6,8
7,1
12,2
3,3
9,4
2,5
4,6
5,7
3,8
3,9
1,0
7,1
15,2
8,3
9,4
3,5
4,6
5,7
3,8
3,9
1,0
7,1
12,2
8,3
9,4
3,5
4,6
5,7
3,8
3,9
1,0
3,9
3,5
3,5
4,6
3,5
1,0
3,9
3,8
3,9
6,8
11,4
7,1
5,7
5,7
8,3
3,5
7,1
12,2
5,7
3,8
7,2
1,0
7,1
7,2
4,6
8,3
8,3
5,7
3,3
3,3
18,4
4,6
4,6
4,6
9,4
3,9
7,1
2,5
1,0
3,9
3,5
7,2
3,8
7,2
1,0
1,0
7,1
5,7
4,6
3,3
12,2
7,1
16,4
4,6
3,3
7,1
8,3
3,9
7,1
5,7
4,6
3,8
11,4
8,3
7,1
11,4
1,0
2,5
8,3
4,6
3,9
4,6
7,1
0,7
3,5
9,4
11,4
5,7
12,2
3,8
7,2
12,2
3,5
5,7
3,9
3,5
0,4
11,4
3,9
1,0
3,8
3,9
3,8
1,0
6,1
12,2
8,3
11,4
2,5
4,6
5,7
5,8
8,9
1,0
6,1
12,2
3,3
14,4
2,5
4,6
5,7
6,8
3,9
1,0
6,1
7,2
8,3
11,4
2,5
4,6
5,7
12,8
3,9
1,0
3,9
2,5
2,5
4,6
2,5
1,0
3,9
12,8
3,9
6,8
14,4
6,1
5,7
5,7
8,3
2,5
6,1
1,0
1,0
5,7
6,8
7,2
1,0
6,1
7,2
4,6
12,3
8,3
5,7
8,3
8,3
11,4
4,6
4,6
10,6
5,4
3,9
6,1
2,5
1,0
2,9
2,5
12,2
8,8
12,2
1,0
1,0
6,1
5,7
7,6
8,3
7,2
6,1
5,7
11,4
4,6
8,3
6,1
5,3
3,9
6,1
5,7
4,6
6,8
11,4
8,3
6,1
9,4
1,0
2,5
8,3
4,6
3,9
4,6
6,1
5,7
2,5
9,4
11,4
5,7
12,2
6,8
7,2
7,2
2,5
5,7
3,9
2,5
9,4
12,8
8,8
9,4
3,9
1,0
15,8
3,9
15,8
1,0
19,1
12,2
8,3
9,4
2,5
4,6
5,7
12,8
3,9
1,0
19,1
12,2
8,3
9,4
2,5
4,6
5,7
6,8
10,9
1,0
6,1
12,2
8,3
9,4
15,5
4,6
5,7
6,8
3,9
1,0
3,9
2,5
2,5
10,6
15,5
1,0
3,9
2,8
3,9
2,8
9,4
6,1
5,7
5,7
5,3
2,5
6,1
1,0
1,0
12,2
12,2
5,7
2,8
15,2
1,0
6,1
12,2
10,6
8,3
8,3
5,7
8,3
8,3
9,4
4,6
4,6
4,6
9,4
3,9
6,1
2,5
1,0
3,9
2,5
12,2
2,8
12,2
1,0
1,0
6,1
5,7
4,6
8,3
12,2
6,1
5,7
9,4
4,6
8,3
6,1
8,3
3,9
6,1
5,7
4,6
6,8
9,4
8,3
6,1
9,4
1,0
15,5
15,3
4,6
3,9
10,6
13,1
5,7
2,5
9,4
11,4
5,7
12,2
12,8
12,2
12,2
15,5
5,7
3,9
15,5
9,4
6,8
6,8
9,4
3,9
1,0
6,8
3,9
6,8
1,0
18,1
7,2
8,3
9,4
2,5
10,6
15,7
6,8
3,9
1,0
6,1
7,2
8,3
9,4
15,5
4,6
5,7
12,8
3,9
1,0
18,1
8,2
8,3
9,4
2,5
10,6
5,7
6,8
3,9
1,0
3,9
2,5
2,5
10,6
2,5
1,0
3,9
6,8
3,9
6,8
9,4
6,1
5,7
5,7
8,3
2,5
6,1
1,0
1,0
7,2
7,2
5,7
6,8
7,2
1,0
18,1
7,2
4,6
8,3
8,3
5,7
3,3
3,3
9,4
4,6
4,6
4,6
9,4
3,9
6,1
2,5
1,0
3,9
4,5
12,2
6,8
3,2
1,0
1,0
18,1
5,7
4,6
8,3
7,2
6,1
5,7
9,4
10,6
8,3
6,1
8,3
3,9
6,1
5,7
4,6
6,8
9,4
3,3
6,1
9,4
1,0
2,5
8,3
4,6
3,9
10,6
6,1
5,7
2,5
9,4
9,4
5,7
7,2
6,8
7,2
7,2
4,5
5,7
3,9
2,5
9,4
6,8
6,8
9,4
3,9
1,0
6,8
1,0
18,1
12,2
8,3
9,4
2,5
4,6
5,7
3,8
3,9
1,0
18,1
12,2
8,3
9,4
3,5
4,6
5,7
3,8
3,9
1,0
18,1
12,2
8,3
9,4
3,5
4,6
5,7
3,8
3,9
1,0
3,9
3,5
2,5
4,6
2,5
1,0
3,9
3,8
3,9
3,8
9,4
18,1
5,7
5,7
8,3
3,5
18,1
1,0
1,0
12,2
12,2
0,7
18,8
15,2
1,0
18,1
12,2
4,6
8,3
8,3
5,7
8,3
8,3
9,4
4,6
4,6
4,6
9,4
3,9
18,1
3,5
1,0
8,9
2,5
12,2
3,8
12,2
1,0
1,0
18,1
5,7
4,6
8,3
15,2
18,1
5,7
9,4
4,6
8,3
18,1
8,3
3,9
18,1
5,7
4,6
3,8
9,4
3,3
18,1
9,4
1,0
3,5
8,3
4,6
3,9
4,6
18,1
5,7
3,5
9,4
9,4
5,7
12,2
18,8
12,2
12,2
2,5
5,7
3,9
2,5
9,4
18,8
6,8
9,4
3,9
1,0
18,8
3,9
6,8
1,0
6,1
12,2
8,3
9,4
2,5
19,6
15,7
6,8
18,9
1,0
6,1
3,2
8,3
9,4
2,5
4,6
18,9
1,0
6,1
7,2
8,3
9,4
2,5
19,6
5,7
2,8
0,9
9,0
18,9
2,5
15,5
4,6
2,5
1,0
18,9
6,8
2,9
19,8
9,4
6,1
5,7
5,7
8,3
15,5
6,1
4,0
1,0
7,2
12,2
15,7
6,8
7,2
1,0
6,1
12,2
4,6
6,3
5,3
12,7
5,3
6,3
9,4
4,6
4,6
4,6
6,4
18,9
6,1
2,5
1,0
3,9
6,5
7,2
19,8
1,0
6,1
5,7
4,6
8,3
12,2
6,1
12,7
6,4
4,6
8,3
6,1
8,3
5,9
6,1
15,7
4,6
6,8
9,4
8,3
6,1
9,4
1,0
2,5
8,3
19,6
3,9
6,6
6,1
5,7
2,5
9,4
9,4
5,7
12,2
3,2
2,5
15,7
8,9
2,5
2,4
9,4
2,9
1,0
6,8
5,9
5,8
1,0
6,1
12,2
8,3
19,4
2,5
4,6
5,7
8,8
3,9
1,0
6,1
6,2
8,3
9,4
2,5
4,6
5,7
6,8
3,9
1,0
6,1
12,2
15,3
9,4
2,5
4,6
5,7
6,8
3,9
1,0
3,9
2,5
2,5
4,6
2,5
1,0
3,9
3,8
3,9
12,8
11,4
6,1
5,7
5,7
5,3
2,5
6,1
1,0
1,0
12,2
15,2
5,7
6,8
15,2
1,0
6,1
12,2
4,6
8,3
6,3
5,7
3,3
6,3
11,4
4,6
4,6
4,6
9,4
3,9
6,1
2,5
1,0
3,9
3,5
15,2
6,8
12,2
1,0
1,0
6,1
5,7
4,6
8,3
12,2
6,1
5,7
9,4
4,6
8,3
6,1
8,3
3,9
6,1
5,7
4,6
6,8
9,4
2,3
6,1
9,4
1,0
3,5
8,3
4,6
3,9
4,6
6,1
5,7
2,5
9,4
9,4
5,7
12,2
6,8
12,2
12,2
3,5
5,7
3,9
3,5
9,4
6,8
6,8
9,4
3,9
1,0
6,8
3,9
3,8
