Header
11,4
15,5
6,6
5,7
12,8
7,9
9,0
7,9
0,5
0,5
6,6
0,5
9,0
7,9
7,8
7,9
19,8
11,4
12,1
5,7
5,7
4,3
0,5
12,1
9,0
9,0
1,2
15,2
5,7
2,8
1,2
9,0
17,1
1,2
6,6
3,3
3,3
5,7
2,3
3,3
11,4
6,6
6,6
6,6
11,4
7,9
12,1
0,5
9,0
7,9
0,5
15,2
19,8
1,2
9,0
9,0
12,1
5,7
6,6
4,3
3,2
12,1
2,7
11,4
6,6
4,3
12,1
4,3
7,9
12,1
5,7
6,6
12,8
11,4
4,3
12,1
11,4
9,0
0,5
4,3
6,6
7,9
6,6
12,1
5,7
15,5
11,4
11,4
5,7
15,2
8,8
2,2
1,2
0,5
5,7
7,9
15,5
11,4
8,8
4,8
11,4
7,9
9,0
19,8
7,9
12,8
17,1
1,2
4,3
11,4
0,5
6,6
2,7
19,8
7,9
9,0
17,1
1,2
4,3
11,4
7,5
6,6
5,7
19,8
7,9
9,0
17,1
1,2
4,3
11,4
7,5
6,6
2,7
19,8
7,9
9,0
7,9
7,5
0,5
6,6
7,5
9,0
7,9
19,8
7,9
19,8
11,4
17,1
5,7
2,7
4,3
7,5
17,1
1,2
5,7
19,8
17,2
9,0
17,1
18,2
6,6
4,3
4,3
2,7
4,3
4,3
11,4
6,6
6,6
6,6
11,4
7,9
17,1
7,5
9,0
7,9
7,5
18,2
19,8
17,2
9,0
9,0
17,1
5,7
6,6
4,3
1,2
17,1
11,4
6,6
4,3
17,1
4,3
7,9
17,1
2,7
6,6
7,8
10,4
4,3
17,1
11,4
9,0
0,5
4,3
6,6
7,9
6,6
17,1
13,7
7,5
11,4
10,4
5,7
18,2
4,8
18,2
1,2
7,5
5,7
7,9
7,5
10,4
10,4
7,9
9,0
19,8
7,9
19,8
9,0
12,1
1,2
4,3
10,4
0,5
6,6
5,7
19,8
4,9
9,0
12,1
18,2
4,3
10,4
0,5
6,6
5,7
19,8
7,9
9,0
12,1
18,2
4,3
11,4
0,5
6,6
5,7
19,8
7,9
9,0
19,9
0,5
0,5
6,6
0,5
9,0
7,9
19,8
7,9
19,8
10,4
12,1
5,7
5,7
4,3
0,5
12,1
9,0
9,0
5,7
19,8
18,2
9,0
12,1
18,2
6,6
16,3
4,3
5,7
4,3
4,3
11,4
6,6
6,6
6,6
2,4
7,9
12,1
0,5
9,0
19,9
0,5
18,2
19,8
18,2
9,0
9,0
12,1
5,7
17,6
4,3
18,2
12,1
5,7
11,4
6,6
4,3
12,1
2,3
7,9
12,1
5,7
6,6
19,8
11,4
4,3
12,1
11,4
9,0
0,5
4,3
6,6
19,9
6,6
12,1
13,7
0,5
11,4
10,4
5,7
1,2
19,8
18,2
17,2
0,5
13,7
19,9
0,5
11,4
19,8
3,8
11,4
7,9
9,0
19,8
19,9
19,8
9,0
8,1
1,2
4,3
11,4
0,5
6,6
5,7
16,8
7,9
9,0
8,1
18,2
4,3
11,4
0,5
6,6
5,7
19,8
7,9
9,0
12,1
1,2
4,3
11,4
15,5
6,6
2,7
19,8
7,9
9,0
7,9
0,5
0,5
6,6
15,5
9,0
7,9
19,8
7,9
19,8
11,4
12,1
5,7
5,7
3,3
0,5
12,1
9,0
9,0
1,2
1,2
5,7
19,8
1,2
9,0
12,1
1,2
6,6
4,3
3,3
5,7
3,3
3,3
11,4
6,6
6,6
6,6
11,4
7,9
12,1
0,5
9,0
7,9
0,5
1,2
19,8
18,2
9,0
9,0
12,1
5,7
6,6
3,3
1,2
12,1
5,7
11,4
6,6
3,3
12,1
16,3
7,9
12,1
5,7
6,6
19,8
11,4
4,3
12,1
11,4
9,0
15,5
3,3
6,6
7,9
6,6
14,1
5,7
0,5
11,4
11,4
2,7
1,2
16,8
1,2
16,2
15,5
2,7
7,9
15,5
11,4
12,8
19,8
11,4
7,9
9,0
19,8
7,9
19,8
9,0
8,1
18,2
3,3
11,4
7,5
6,6
5,7
19,8
7,9
9,0
12,1
17,2
4,3
11,4
15,5
6,6
5,7
16,8
7,9
9,0
8,1
18,2
4,3
11,4
0,5
6,6
5,7
19,8
7,9
9,0
7,9
0,5
0,5
6,6
0,5
9,0
7,9
19,8
7,9
19,8
11,4
12,1
5,7
5,7
4,3
0,5
12,1
9,0
9,0
18,2
18,2
5,7
19,8
17,2
9,0
8,1
18,2
6,6
3,3
4,3
5,7
4,3
4,3
11,4
6,6
6,6
6,6
11,4
7,9
12,1
0,5
9,0
7,9
6,5
18,2
19,8
18,2
9,0
9,0
8,1
5,7
6,6
4,3
18,2
12,1
5,7
11,4
6,6
3,3
12,1
4,3
7,9
12,1
5,7
6,6
19,8
11,4
4,3
12,1
11,4
9,0
0,5
4,3
6,6
7,9
6,6
12,1
5,7
0,5
11,4
11,4
2,7
18,2
19,8
18,2
18,2
7,5
5,7
7,9
0,5
11,4
19,8
19,8
11,4
7,9
9,0
19,8
9,0
8,1
1,2
4,3
11,4
0,5
6,6
2,7
7,8
7,9
9,0
8,1
1,2
4,3
11,4
7,5
6,6
2,7
7,8
7,9
9,0
8,1
1,2
4,3
11,4
7,5
6,6
2,7
7,8
7,9
9,0
7,9
7,5
7,5
6,6
0,5
9,0
7,9
19,8
7,9
19,8
11,4
8,1
5,7
5,7
4,3
7,5
8,1
9,0
9,0
1,2
1,2
13,7
8,8
15,2
9,0
8,1
1,2
6,6
4,3
4,3
2,7
4,3
4,3
11,4
6,6
6,6
6,6
11,4
7,9
8,1
7,5
9,0
7,9
0,5
1,2
2,8
1,2
9,0
9,0
8,1
5,7
6,6
4,3
15,2
8,1
5,7
11,4
6,6
4,3
8,1
4,3
7,9
8,1
5,7
6,6
2,8
11,4
4,3
8,1
11,4
9,0
7,5
4,3
6,6
7,9
6,6
8,1
2,7
7,5
11,4
11,4
2,7
1,2
2,8
18,2
1,2
0,5
2,7
7,9
0,5
11,4
2,8
19,8
11,4
3,9
9,0
2,8
7,9
19,8
9,0
12,1
18,2
3,3
11,4
0,5
8,6
15,7
12,8
8,9
9,0
12,1
18,2
3,3
11,4
0,5
6,6
2,9
9,0
12,1
18,2
3,3
11,4
0,5
6,6
5,7
0,8
13,9
11,0
2,9
0,5
15,5
6,6
0,5
9,0
2,9
19,8
19,9
19,8
11,4
12,1
5,7
5,7
3,3
15,5
12,1
9,0
9,0
18,2
1,2
5,7
19,8
18,2
9,0
12,1
1,2
6,6
19,3
5,3
5,7
3,3
19,3
11,4
6,6
6,6
6,6
19,4
2,9
12,1
0,5
9,0
7,9
0,5
17,2
19,8
9,0
12,1
5,7
6,6
3,3
1,2
12,1
5,7
19,4
6,6
3,3
12,1
3,3
2,9
12,1
15,7
6,6
19,8
11,4
3,3
12,1
11,4
9,0
0,5
3,3
6,6
7,9
6,6
12,1
5,7
0,5
11,4
11,4
5,7
1,2
18,2
0,5
15,7
19,9
0,5
19,4
11,4
0,9
9,0
19,8
2,9
19,8
9,0
12,1
1,2
4,3
8,4
0,5
6,6
5,7
19,8
7,9
9,0
12,1
1,2
3,3
11,4
0,5
6,6
5,7
19,8
7,9
9,0
12,1
1,2
15,3
11,4
0,5
6,6
5,7
19,8
7,9
9,0
7,9
0,5
0,5
6,6
0,5
9,0
7,9
19,8
7,9
19,8
10,4
12,1
2,7
2,7
2,3
0,5
12,1
9,0
9,0
1,2
15,2
5,7
19,8
15,2
9,0
12,1
1,2
6,6
3,3
2,3
5,7
7,3
3,3
10,4
6,6
6,6
6,6
11,4
7,9
12,1
0,5
9,0
7,9
7,5
15,2
19,8
1,2
9,0
9,0
12,1
5,7
6,6
3,3
1,2
12,1
5,7
11,4
6,6
3,3
12,1
4,3
7,9
12,1
5,7
6,6
19,8
11,4
0,3
12,1
11,4
9,0
7,5
3,3
6,6
7,9
6,6
12,1
5,7
0,5
11,4
11,4
5,7
1,2
19,8
1,2
1,2
0,5
5,7
7,9
7,5
11,4
19,8
19,8
11,4
7,9
9,0
19,8
7,9
19,8
