Header
12,8
0,9
12,8
11,0
9,1
1,2
5,3
6,4
7,5
3,6
13,7
0,8
4,9
11,0
9,1
1,2
0,3
6,4
7,5
3,6
13,7
9,8
12,9
11,0
9,1
1,2
5,3
12,4
7,5
3,6
4,7
0,8
12,9
11,0
12,9
6,5
7,5
3,6
7,5
11,0
12,9
9,8
12,9
0,8
6,4
9,1
4,7
12,7
0,3
7,5
9,1
11,0
11,0
5,2
9,2
13,7
9,8
9,2
11,0
9,1
0,2
3,6
5,3
5,3
13,7
5,3
5,3
6,4
3,6
3,6
3,6
6,4
12,9
9,1
7,5
11,0
12,9
7,5
5,2
0,8
9,2
11,0
11,0
9,1
13,7
3,6
5,3
1,2
9,1
4,7
6,4
3,6
5,3
9,1
5,3
12,9
9,1
13,7
3,6
9,8
6,4
5,3
9,1
13,4
11,0
7,5
5,3
3,6
12,9
3,6
9,1
13,7
7,5
6,4
4,4
13,7
9,2
9,8
9,2
1,2
7,5
13,7
4,9
7,5
6,4
0,8
9,8
13,4
12,9
11,0
0,8
12,9
9,8
11,0
9,1
1,2
5,3
6,4
7,5
3,6
13,7
3,8
0,9
11,0
9,1
1,2
5,3
6,4
7,5
11,6
13,7
12,8
0,9
11,0
9,1
1,2
5,3
6,4
7,5
3,6
13,7
9,8
0,9
11,0
0,9
7,5
7,5
3,6
7,5
11,0
0,9
0,8
0,9
0,8
6,4
9,1
13,7
13,7
5,3
7,5
9,1
11,0
11,0
1,2
1,2
13,7
0,8
1,2
11,0
10,1
1,2
3,6
5,3
5,3
13,7
5,3
5,3
6,4
3,6
3,6
3,6
6,4
0,9
9,1
7,5
11,0
0,9
7,5
1,2
9,8
1,2
11,0
11,0
9,1
13,7
3,6
5,3
13,2
9,1
13,7
6,4
3,6
5,3
9,1
5,3
0,9
9,1
13,7
3,6
9,8
6,4
5,3
9,1
6,4
11,0
7,5
5,3
3,6
0,9
3,6
9,1
13,7
7,5
6,4
6,4
13,7
1,2
12,8
13,2
1,2
7,5
13,7
0,9
7,5
6,4
0,8
0,8
6,4
0,9
11,0
9,8
0,9
9,8
10,1
1,2
5,3
6,4
7,5
3,6
13,7
0,8
0,9
11,0
10,1
1,2
5,3
6,4
0,5
3,6
13,7
0,8
0,9
11,0
10,1
1,2
5,3
6,4
0,5
3,6
13,7
0,8
0,9
11,0
0,9
0,5
0,5
3,6
0,5
11,0
0,9
0,8
0,9
9,8
6,4
10,1
13,7
13,7
5,3
0,5
10,1
1,2
13,7
0,8
10,2
11,0
10,1
10,2
3,6
5,3
5,3
13,7
0,3
0,3
12,4
3,6
3,6
3,6
6,4
0,9
10,1
0,5
11,0
0,9
0,5
10,2
0,8
10,2
11,0
11,0
10,1
13,7
3,6
0,3
1,2
10,1
8,4
3,6
5,3
10,1
5,3
0,9
10,1
13,7
3,6
0,8
4,4
5,3
10,1
6,4
11,0
7,5
5,3
3,6
0,9
3,6
10,1
4,7
0,5
6,4
4,4
13,7
1,2
0,8
10,2
1,2
0,5
13,7
0,9
0,5
4,4
4,4
0,9
11,0
0,8
0,9
0,8
11,0
9,1
1,2
5,3
4,4
7,5
3,6
13,7
13,8
5,9
11,0
9,1
1,2
0,3
4,4
7,5
3,6
13,7
9,8
0,9
11,0
9,1
10,2
5,3
6,4
7,5
3,6
13,7
1,8
0,9
11,0
0,9
7,5
7,5
3,6
7,5
11,0
0,9
1,8
0,9
9,8
4,4
9,1
13,7
13,7
5,3
7,5
9,1
11,0
11,0
13,7
9,8
10,2
11,0
9,1
10,2
3,6
2,3
5,3
13,7
5,3
5,3
6,4
3,6
3,6
14,6
13,4
0,9
9,1
7,5
11,0
0,9
7,5
10,2
5,8
10,2
11,0
11,0
9,1
13,7
10,6
5,3
10,2
9,1
13,7
6,4
3,6
5,3
9,1
13,3
0,9
9,1
13,7
3,6
9,8
6,4
5,3
9,1
6,4
11,0
7,5
5,3
3,6
0,9
3,6
9,1
13,7
0,5
6,4
6,4
13,7
1,2
9,8
10,2
10,2
7,5
13,7
0,9
7,5
6,4
1,8
5,8
6,4
0,9
11,0
1,8
0,9
1,8
11,0
12,1
1,2
5,3
6,4
0,5
3,6
13,7
2,8
0,9
11,0
12,1
10,2
5,3
6,4
7,5
3,6
13,7
9,8
14,9
11,0
9,1
1,2
5,3
6,4
7,5
3,6
13,7
9,8
0,9
11,0
0,9
7,5
7,5
14,6
7,5
11,0
0,9
7,8
0,9
7,8
6,4
9,1
13,7
13,7
7,3
3,5
9,1
11,0
11,0
1,2
1,2
13,7
7,8
1,2
11,0
9,1
1,2
14,6
5,3
5,3
13,7
5,3
5,3
6,4
3,6
3,6
3,6
6,4
0,9
9,1
7,5
11,0
0,9
7,5
1,2
7,8
1,2
11,0
11,0
9,1
13,7
3,6
5,3
1,2
9,1
13,7
6,4
3,6
5,3
9,1
2,3
0,9
9,1
13,7
3,6
9,8
6,4
5,3
9,1
6,4
11,0
7,5
5,3
3,6
0,9
14,6
2,1
13,7
7,5
6,4
6,4
13,7
1,2
2,8
1,2
2,2
7,5
13,7
0,9
7,5
6,4
9,8
9,8
6,4
0,9
11,0
9,8
0,9
9,8
11,0
12,1
10,2
5,3
6,4
0,5
14,6
13,7
9,8
0,9
11,0
9,1
10,2
5,3
6,4
7,5
3,6
13,7
2,8
0,9
11,0
12,1
5,2
5,3
6,4
7,5
14,6
13,7
9,8
0,9
11,0
0,9
7,5
7,5
14,6
7,5
11,0
0,9
9,8
0,9
9,8
6,4
9,1
13,7
13,7
5,3
7,5
9,1
11,0
11,0
10,2
10,2
13,7
9,8
10,2
11,0
12,1
10,2
3,6
5,3
5,3
13,7
0,3
0,3
6,4
3,6
3,6
3,6
6,4
0,9
9,1
0,5
11,0
0,9
3,5
1,2
9,8
0,2
11,0
11,0
12,1
13,7
3,6
5,3
10,2
9,1
13,7
6,4
14,6
5,3
9,1
5,3
0,9
9,1
13,7
3,6
9,8
6,4
0,3
9,1
6,4
11,0
7,5
5,3
3,6
0,9
14,6
9,1
13,7
7,5
6,4
6,4
13,7
10,2
9,8
10,2
10,2
0,5
13,7
0,9
7,5
6,4
9,8
9,8
6,4
0,9
11,0
9,8
11,0
12,1
1,2
5,3
6,4
7,5
3,6
13,7
0,8
0,9
11,0
12,1
1,2
5,3
6,4
0,5
3,6
13,7
0,8
0,9
11,0
12,1
1,2
5,3
6,4
0,5
3,6
13,7
0,8
0,9
11,0
0,9
0,5
7,5
3,6
0,5
11,0
0,9
0,8
0,9
0,8
6,4
12,1
13,7
13,7
5,3
0,5
12,1
11,0
11,0
1,2
1,2
4,7
12,8
1,2
11,0
12,1
1,2
3,6
5,3
5,3
13,7
5,3
5,3
6,4
3,6
3,6
3,6
6,4
0,9
12,1
0,5
11,0
5,9
7,5
1,2
0,8
1,2
11,0
11,0
12,1
13,7
3,6
5,3
1,2
12,1
13,7
6,4
3,6
5,3
12,1
5,3
0,9
12,1
13,7
3,6
0,8
6,4
5,3
12,1
6,4
11,0
0,5
5,3
3,6
0,9
3,6
12,1
13,7
0,5
6,4
6,4
13,7
1,2
0,8
1,2
1,2
0,5
13,7
0,9
7,5
6,4
0,8
9,8
6,4
0,9
11,0
13,8
0,9
0,8
11,0
9,1
10,2
5,3
6,4
7,5
12,6
1,7
9,8
12,9
11,0
9,1
10,2
5,3
6,4
7,5
3,6
12,9
11,0
9,1
10,2
5,3
6,4
7,5
9,6
13,7
7,8
4,9
6,0
12,9
7,5
7,5
3,6
7,5
11,0
12,9
9,8
7,9
9,8
6,4
9,1
13,7
13,7
5,3
7,5
9,1
3,0
11,0
10,2
1,2
13,7
9,8
10,2
11,0
9,1
1,2
3,6
9,3
13,3
1,7
13,3
9,3
6,4
3,6
3,6
3,6
9,4
12,9
9,1
7,5
11,0
0,9
9,5
10,2
9,8
11,0
9,1
13,7
3,6
5,3
1,2
9,1
1,7
9,4
3,6
5,3
9,1
5,3
13,9
9,1
1,7
3,6
9,8
6,4
5,3
9,1
6,4
11,0
7,5
5,3
9,6
0,9
9,6
9,1
13,7
7,5
6,4
6,4
13,7
1,2
0,2
7,5
1,7
5,9
7,5
7,4
6,4
7,9
11,0
9,8
13,9
13,8
11,0
9,1
1,2
5,3
12,4
0,5
3,6
13,7
5,8
0,9
11,0
9,1
9,2
5,3
6,4
7,5
3,6
13,7
1,8
0,9
11,0
9,1
1,2
7,3
6,4
0,5
3,6
13,7
9,8
0,9
11,0
0,9
7,5
7,5
3,6
7,5
11,0
0,9
0,8
0,9
1,8
4,4
9,1
13,7
13,7
13,3
7,5
9,1
11,0
11,0
1,2
1,2
13,7
9,8
1,2
11,0
9,1
1,2
3,6
9,3
9,3
13,7
0,3
9,3
6,4
3,6
3,6
3,6
6,4
0,9
9,1
0,5
11,0
0,9
0,5
1,2
9,8
1,2
11,0
11,0
9,1
13,7
3,6
5,3
1,2
9,1
13,7
6,4
3,6
5,3
9,1
5,3
0,9
9,1
13,7
3,6
9,8
6,4
7,3
9,1
6,4
11,0
0,5
5,3
3,6
0,9
3,6
9,1
13,7
0,5
6,4
6,4
13,7
1,2
9,8
1,2
1,2
0,5
13,7
0,9
0,5
6,4
9,8
9,8
6,4
0,9
11,0
9,8
0,9
0,8
